NUM,EXPECTED,model_epoch_02_gs_79898_beam_width_1,# characters,edit distance
1,ずっと先のことだけどね,ずっと先のことだけどね,11,0
2,おなか減って死にそうだよ,お腹へって死にそうだよ,12,3
3,水野先生がおっしゃったように,水の先生がおっしゃったように,14,1
4,治療法が見つかるかもしれない,治療法が見つかるかもしれない,14,0
5,お母さん代わってあげられなくてごめんね,お母さん代わって挙げられなくてごめんね,19,1
6,お前がそんなことでどうすんだよ,お前がそんなことでどうすんだよ,15,0
7,あいつはそんなヤワじゃねえよ,相つはそんなやわじゃねえよ,14,4
8,あいつが折れそうになったら,相次が折れそうになったら,13,3
9,弘樹もここしょうゆついてる,広きもここしょうゆついてる,13,2
10,わたしの世界はまるで変わってしまった,私の世界はまるで変わってしまった,18,3
11,後ろから答案用紙集めて,後ろから党案用紙集めて,11,1
12,今年遊んどかないともう遊べないよ,今年麻存度かないともう遊べないよ,16,3
13,アクアトピアに乗りたい,悪あとピアに乗りたい,11,4
14,女ってよくしゃべんなあと思って,女って良く者弁なあと思って,15,5
15,カメの餌やりとか金魚の餌やりとか,亀のエサやりとか金魚の栄さやりとか,16,6
16,そんなの誰かに頼めばいいじゃない,そんなの誰かに頼めばいいじゃない,16,0
17,薬の効果やリハビリの方法を,薬の効果やリハビリの方法を,13,0
18,確認したいと思ってます,確認したいと思ってます,11,0
19,こんなふうに毎日少しずつ,こんなふうに毎日少しずつ,12,0
20,何かができなくなっていくの,何かができなくなっていくの,13,0
21,目を閉じて次の日が来るのがこわい,目を閉じて次の日が来るのが怖い,16,2
22,朝が来て悪くなってるかもしれないと,浅が来て悪くなってるかもしれないと,17,1
23,でもお父さんが聞いたら大変だね,でもお父さんが聞いたら大変だね,15,0
24,だってわたし病気になっちゃったでしょ,だって私病気になっちゃったでしょ,18,3
25,だから先輩にも迷惑かけちゃうかも,だから先輩にも迷惑かけちゃうかも,16,0
26,不公平なことをしようとしてるのは,不幸へいなことをしようとしてるのは,16,3
27,花火大会ぐらい一緒に行くでしょ,花火大会ぐらい一緒に行くでしょ,15,0
28,できること自分から投げ出すなんて,できること時分から投げ出すなんて,16,1
29,神様は不公平だなんて言った,神様は不公平打なんて言った,13,1
30,浴衣着て髪アップにしたら,浴衣きて紙アップにしたら,12,2
31,先輩きっとびっくりするわよ,先輩きっとびっくりするわよ,13,0
32,お母さんの後光が見えてきたような気がする,お母さんの誤行が見えてきたような気がする,20,2
33,わたしは自分を信じて行動すればいい,私は自分を信じて行動すればいい,17,3
34,やっぱ夏は浴衣とスイカと,やっぱなつは浴衣と推価街,12,6
35,お友達もみんなついてるし,お友達もみんな付いてる氏,12,2
36,見つける必要があります,見つける必要があります,11,0
37,夏休みを利用して検査のための,夏休みを利用して検査のための,14,0
38,入院をされてはいかがでしょうか,入院をされてはいかがでしょうか,15,0
39,効果には個人差があるので,効果には個人差があるので,12,0
40,少し長くなるかもしれないから,少し長くなるかもしれないから,14,0
41,お前たちもう遅いから寝なさい,お前立ちもう遅いからねなさい,14,2
42,周りが目に入らなかったんだよ,周りが目に入らなかったんだよ,14,0
43,リハビリを担当する田辺です,リハビリを担当する棚部です,13,2
44,ショックも考えてみろよ,ショックも考えてみろよ,11,0
45,患者も医師も治療に専念する,患者も石も治療に専念する,13,2
46,すぐお見舞い行かなきゃ,すぐおみまいいかなきゃ,11,3
47,クラスのみんなに声かける,クラスのみんなにこえかける,12,2
48,亜湖お母さん夕方病院寄ってくるから,あこお母さん誘がた病院よってくるから,17,6
49,遅くなると思うんだけど,遅くなると思うんだけど,11,0
50,なるべく早く帰るようにはするけど,なるべく早く帰るようにはするけど,16,0
51,わたしマミと約束あるんだから,私マミと約束あるんだから,14,3
52,今は家族が一致団結して,今は家族が一致弾結して,11,1
53,ガトーボヌールのケーキだ,がトUボヌUルのケUキだ,12,4
54,一応人数分買ってあるわよ,一応人数分かってあるわよ,12,1
55,麻生君に会いたくて来たのにね,麻草君に会いたくてきたのにね,14,2
56,一応声はかけたんっすけどね,一応声はかけたんっすけどね,13,0
57,何か感じが変わっちゃった,何か感じがかわっちゃった,12,1
58,今度は捕まんないようにしろよ,今度はつかまんないように白よ,14,4
59,途中まで一緒にいたんだけど,途中まで一緒にいたんだけど,13,0
60,次の日川島で発見されたの,次の日代島で発見されたの,12,1
61,あんまり信用してないらしい,あんまり信用してないらしい,13,0
62,友達来てくれてよかったわね,友だち来てくれて良かったわね,13,3
63,こんなにたくさんもらっちゃった,こんなにたくさんもらっちゃった,15,0
64,動いてくると思いますけれども,動いてくると思いますけれども,14,0
65,両手を上げて手のひらを上にして,両手を挙げて手のひらを上にして,15,1
66,デートに行けるとなったら,デUトにいけるとなったら,12,2
67,そんなことないですって,そんなことないですって,11,0
68,今できること頑張るって決めたんだ,今できること頑張るって決めたんだ,16,0
69,原因不明の神経変性疾患,原因不明の新経編成疾喚,11,4
70,じゃあ結局今日の池内との,じゃあ結局教の池内との,12,2
71,どうしようかと思ってさ,どうしようかと思って差,11,1
72,せっかくの誕生日の日に,せっかくの誕生日の日に,11,0
73,さっき病院に電話きてた,冊期病院に電話来てた,11,4
74,メスは餌を探しに出るんだけど,メスはエサを探しに出るんだけど,14,2
75,その間どんなに腹減っても,その間どんなに腹減っても,12,0
76,ずっと卵守って待ってんだよ,ずっと卵まもって待ってんだよ,13,2
77,本当は先輩は来ないかもって思ってた,本当は先輩は来ないかもって思ってた,17,0
78,何言ってるか分かんなくなっちゃうんだって,何に言ってるかわかんなくなっちゃうんだって,20,2
79,最後には寝たきりになって,最後には寝たきりになって,12,0
80,その人物は派手なパンクファッションに,その人物は派手なパンクファッションに,18,0
81,身を包んでいたそうですが,身を包んでいたそうですが,12,0
82,まさにあんな感じでした,まさに案な感じでした,11,2
83,記憶には自信があるんです,記憶には自信があるんです,12,0
84,先ほどあなたが見たのは,先ほどあなたが見たのは,11,0
85,さっき記憶には自信があると,さっきき奥には自信があると,13,2
86,自信がなくなってきました,自信がなくなってきました,12,0
87,でも見てみたかったわね,でも見てみたかったわね,11,0
88,いろいろ教えてくださいね,いろいろ教えてくださいね,12,0
89,事務所の経営に貢献してくださいね,事務所の経営に貢献してくださいね,16,0
90,それはいいじゃないですか,それはいいじゃないですか,12,0
91,協力したのは私たちです,協力したのは私たちです,11,0
92,私も協力をお願いされたら,私も協力をお願いされたら,12,0
93,カツラぐらいは被りましたよ,かつらぐらいはこう無理ましたよ,13,7
94,私もちょっとは協力しました,私もちょっとは協力しました,13,0
95,こういう時はじゃんけんでしょ,こういう時はじゃん圏でしょ,14,2
96,宮田さんじゃんけんに勝てて,宮田さん番見に勝てて,13,5
97,思いっきりのんびりしちゃいましょ,思いっきりのんびりしちゃいましょ,16,0
98,とりあえずお風呂入りましょうね,とりあえずお風呂入りましょうね,15,0
99,恐ろしい殺人事件が起きる事など,おそろしい殺人事件が起きることなど,15,4
100,のんびりしようって言いましたよね,のんびりしようっていいましたよね,16,1
101,プロデューサーの仕事でしょ,プロデュUサUの仕事でしょ,13,2
102,撮り方の工夫で何とかするから,取り方の工夫で何とかするから,14,1
103,あさすが大女優って感じ,浅田が大女優って感じ,11,3
104,高校の時の友人なんです,高校の時の友人なんです,11,0
105,私たちここに泊まってるの,私たちここにとまってるの,12,1
106,まだ駆け出しみたいですけど,まだかけ出しみたいですけど,13,1
107,お肌ツルツルになるんですって,おは脱塁ルになるんですって,14,4
108,いろいろと苦労したんだね,いろいろと苦労したんだね,12,0
109,私は今回だけなんだけどね,私は今回だけ何だけどね,12,2
110,真理江さんは体調が悪いみたいで,マリエさんは体調が悪いみたいで,15,3
111,何かちょっと怖そうな人ね,何かちょっと壊そうな人ね,12,1
112,ホントはいい人なんだよ,ほんとはいい人なんだよ,11,3
113,朝から監督の姿が見当たらなくて,朝から監督の姿が見あたらなくて,15,1
114,スケジュールも狂っちゃって,スケジュUルもクルッちゃって,13,4
115,私そんなメール出してません,私そんなメUルだしてません,13,2
116,送信記録が残ってますよ,送信記録が残ってますよ,11,0
117,温泉で殺人事件と遭遇したの,温泉で殺人事件と遭遇したの,13,0
118,写真だけでわかるわけないだろ,写真だけで分かるわけないだろ,14,1
119,山岡監督と田代睦美の間には,山岡監督と田白む積みの間には,13,4
120,という憶測が飛び交っている,という憶測が飛び交っている,13,0
121,マスコミで話題になっている事件だけに,マスコミで話題になっている事件だけに,18,0
122,勝訴すれば事務所の名前が上がりますね,消訴すれば事務所の名前が上がりますね,18,1
123,あなたがそこまで言うんだったら,あなたがそこまで言うんだったら,15,0
124,それは私がよく知っています,それは私がよく知っています,13,0
125,ホテルの最上階にある展望風呂,ホテルの最上階にある展望風呂,14,0
126,郡山まで行く車の中から,氷山まで行く車の中から,11,1
127,先に帰ったお詫びをしておこうと思って,先に帰ったお詫びをしておこうと思って,18,0
128,そこで最上階の展望風呂の事を,そこで最上階の展望風呂のことを,14,2
129,お肌がツルツルになるから,お肌がつるつるになるから,12,4
130,協力するから何でも言ってね,協力するから何でも言ってね,13,0
131,誰かが勝手に自分の携帯を使って,誰かが勝手に自分の携帯を使って,15,0
132,真犯人が見つからないまでも,新犯人が見つからないまでも,13,1
133,では被告人は席に戻ってください,では被告人は石に戻ってください,15,1
134,切迫流産の危険があったそうですが,設迫留料の危険があったそうですが,16,3
135,数日入院すれば心配ないそうです,数日入院すれば心配内そうです,15,2
136,じゃあ裁判はいずれ再開されますね,じゃあ細盤はいずれ再開されますね,16,2
137,それにしても前代未聞ね,それにしても前代未問ね,11,1
138,睦美どうして教えてくれなかったんだろう,む積うどして教えてくれなかったんだろう,19,4
139,監督が恨まれるなんてないと思う,監督が裏まれるなんてないと思う,15,1
140,厳しいけど思いやりのある人だから,厳しいけど思いやりのある人だから,16,0
141,常連に売ったような気がしますね,条連に行ったような気がしますね,15,2
142,じゃ山岡さんが殺害された時刻に,ジャヤマ岡さんが冊外された時刻に,15,6
143,ラウンジであなたと一緒にいたのは,ラウンジであなたと一緒にいたのは,16,0
144,ありがとうございました,ありがとうございました,11,0
145,何か睦美ちゃんに不利になる事を,何かむつみちゃんに振りになることを,15,7
146,告げ口するみたいで話しにくくてね,つげぐちするみたいで話にくくてね,16,4
147,拘置所に戻されたそうよ,高知所に戻されたそうよ,11,2
148,色々訊いて回ったんですけど,いろいろ聞いて回ったんですけど,13,5
149,あの日先に東京に帰ってます,あの日先に東京に帰ってます,13,0
150,香山プロデューサーが証言してます,傘マプロデュUサUが証言してます,16,4
151,インターネットを通じて投稿するんです,インタUネットを通じて投稿するんです,18,1
152,この動画が投稿されたのが,この動画が投稿されたのが,12,0
153,つまり事件翌日の朝です,つまり事件よく実の朝です,11,3
154,やっぱり撮影されたのは,やっぱり撮影されたのは,11,0
155,帽子とマスクの男いたじゃないですか,防止とマスクの男いたじゃないですか,17,2
156,あの正体がわかったんです,あの正体がわかったんです,12,0
157,相手役を務める須藤健一さんから,相手役を務める筋向一三から,15,5
158,抱負を伺いたいと思います,豊富を伺いたいと思います,12,2
159,ファンの人は立ち入り禁止ですよ,ファンの人は立ち入り禁止ですよ,15,0
160,柔軟性があるって事じゃないですか,柔軟性があるってことじゃないですか,16,2
161,車まで乗せていただいて,車まで乗せていただいて,11,0
162,それはアリバイでも何でもないぞ,それはありばいでも何でもないぞ,15,4
163,せっかく優しくしてあげたのに,せっかく優しくしてあげたのに,14,0
164,先生この部屋何か暑くないですか,先生この部屋何か熱くないですか,15,1
165,リモコンどこいっちゃったんだろう,リモコンドコイっちゃったんだろう,16,3
166,ずっと聞かせてもらったってわけだ,ずっと聞かせてもらったってわけだ,16,0
167,お手柄と言いたいところだがな,お手柄と言いたいところだがな,14,0
168,これが山村ヨウコの細胞,これが山村陽子の細胞,11,3
169,あれならとっくに解析処理を終えた,あれならトックに解析処理を終えた,16,3
170,俺のほうでも調べてみたいんだ,オレの方でも調べてみたいんだ,14,4
171,訓練を受けた張本人ですら,訓練を受けた兆本人ですら,12,1
172,耐え切れる者はいません,正役れるものはいません,11,5
173,一緒にご飯食べるところなの,一緒にご飯食べるところなの,13,0
174,こんな訪ね方しか出来なくて,こんな尋ねか確かできなくて,13,5
175,あるヤツの名前と住所を,ある奴の名前と住所を,11,2
176,そしたら本当にそいつが死んで,そしたら本当にそいつが死んで,14,0
177,やつらにやられっぱなしだ,やつらにやられっぱなしだ,12,0
178,いま少し休ませてるんです,いま少し休ませてるんです,12,0
179,再開されることへの恐怖を抱きます,再開されることへの恐怖を抱きます,16,0
180,間もなく彼女は落ちます,間もなく彼女は落ちます,11,0
181,しっかり覚えてほしんだけど,しっかり覚えて保死だけど,13,3
182,父親のことをあいつに知らせるな,父親のことを相つに知らせるな,15,2
183,全然落ちねーじゃないか,全然落ちネUじゃないか,11,2
184,予想以上に粘っています,予想以上に粘っています,11,0
185,だったらもっとレベルを上げろ,だったらもっとレベルを上げろ,14,0
186,死んでしまったら二度と手がかり,死んでしまったらに度と手掛かり,15,2
187,関わらせることは本当に避けたいんだが,関わらせることは本当に避けたいんだが,18,0
188,あいつらを捕まえるチャンスなんだろ,あいつらをつかまえるチャンスなんだろ,17,2
189,テロリスト確保の際に何かあった時は,テロリスト格保の際に何かあったときは,17,3
190,国を守ることが最優先だ,国を守ることが最優先だ,11,0
191,でもちょっと元気出てきました,でもちょっと元気でてきました,14,1
192,その人に会わせてあげる,その人にあわせてあげる,11,1
193,そんなもんさっきの青い車を,そんなもんさっきの青いクルマを,13,3
194,捕まえてみればわかるんだよ,つか前手見れば分かるんだよ,13,6
195,もう少しで大切な証人を,もう少しで大切な賞人を,11,1
196,少々強引なところがありまして,少々合員なところがありまして,14,2
197,何かいじってないと落ち着かなくて,何回実手ないと落ち着かなくて,16,5
198,自動車販売会社に勤める,自動車販売会社に努める,11,1
199,現場に争った形跡がなかったことから,現場に荒さった形跡がなかったことから,17,2
200,ずいぶん辺鄙なところだな,ずいぶん返ピナところだな,12,3
201,ウイルスを隠しているんだから,ウイルスを隠しているんだから,14,0
202,仲間を引き連れて戻ってくるかもよ,仲間を引き連れて戻ってくるかもよ,16,0
203,下手な心理戦仕掛けやがって,下田真林先下けやがって,13,7
204,俺たちに何も出来なくさせる,オレたちに何もできなくさせる,13,4
205,今のところ見当たらない,今のところ見あたらない,11,1
206,そんなもんさっきの青い車,そんなもんさっきの青い車,12,0
207,俺も早く気づくべきだった,オレも早く気付くべきだった,12,3
208,あんたが犯人だってわかるようになっています,アンタが犯人だって分かるようになっています,21,4
209,言い訳は本部でゆっくりしろ,言い訳は本部でゆっくり白,13,2
210,あなたは私たちが言うことを,あなたは私たちが言うことを,13,0
211,ヒーローが犯人の背中に,ヒUロUが犯人の背中に,11,2
212,これからは嘘だって思いなさい,これからは嘘だって思いなさい,14,0
213,それじゃあ最後にもうひとつ頼む,それじゃあ最後にもうひとつ頼む,15,0
214,上空から現場の画定はできません,条空から現場の確定はできません,15,2
215,その後の状況報告お願いします,その後の状況報告お願いします,14,0
216,お互い頑張って生きていきましょうね,お互い頑張っていきていきましょうね,17,1
217,報告が送れてすみません,報告が遅れて済みません,11,2
218,銃を奪われ撃たれました,銃を奪われ打たれました,11,1
219,自分の正体がバレたのか,自分の招待がばれたのか,11,4
220,このままの流れで決行だ,このママの流れで結構だ,11,4
221,高木君家にいなかったんだけど,高木君下にいなかったんだけど,14,1
222,こちらの方とも確認してみます,こちらの方とも確認してみます,14,0
223,遥ちゃん今病院なんですけど,春かちゃんこん病院なんですけど,13,4
224,お兄さんのことすごく心配していて,お兄さんのことすごく心配していて,16,0
225,あちこちに大きいホースが,あちこちに大きいホUスが,12,1
226,今すぐ空調を全部止めて,今すぐ空長を全部止めて,11,1
227,感染したと決まったわけじゃないだろう,感染したと決まったわけじゃないだろう,18,0
228,対テロを専門としている組織だ,たいてロを専門としている組織だ,14,3
229,研究室に戻る気はありません,研究室に戻る期はありません,13,1
230,やっぱり食われたのは宝生,やっぱりくわれたのは包称,12,3
231,我々へのウィルステロは失敗だ,われわれへのウィルステロは失敗だ,14,4
232,全員殺すつもりだったの,全員コロスつもりだったの,11,3
233,すぐに出動の要請をする,すぐに出動の要請をする,11,0
234,当たれば高圧電流が流れて,当たれば高圧電流が流れて,12,0
235,どうしたらこの国を救えるのか,どうしたらこの国をスクエルのか,14,4
236,俺にはただずっと側にいてほしい,オレにはただずっと側にいてほしい,15,2
237,これを届けにきてくれたの,これを届けに来てくれたの,12,1
238,あなたに会いたいって言ってるのよ,あなたに会いたいって言ってるのよ,16,0
239,でもこれで追跡は不可能よ,でもこれで追跡は不可能よ,12,0
240,相変わらず気持ちいいほど自分本位,相変わらず気持ちいいほど自分本位,16,0
241,科学捜査などの専門的捜査で,科学捜査などの専門的捜査で,13,0
242,凶悪犯罪に対応していくチムです,教悪犯罪に対応していくちむです,15,3
243,あの女と同期だそうです,あの女と同期だそうです,11,0
244,それに新しい部署の失敗は,それに新しい武書の失敗は,12,2
245,どこの部署からもいらない精鋭たちが,どこの武書からもいらない世勢いたちが,17,5
246,容疑者じゃありませんよ,容疑者じゃありませんよ,11,0
247,暴力事件を起こしてましてね,暴力事件を起こしてましてね,13,0
248,どうぞよろしくお願いします,どうぞよろしくお願いします,13,0
249,こんな部署やることないでしょ,こんな武書やることないでしょ,14,2
250,身元不明の焼死体が発見された,実保不明の小死体が発見された,14,3
251,上半身が丸焦げだったようです,上半身が丸小げだったようです,14,1
252,あと片腕が折れていたとか,あとかた腕が折れていたとか,12,2
253,わたし刑事じゃないですから,私掲示じゃないですから,13,5
254,警察といえどもね異動はあるの,警察といえどもねい同はあるの,14,2
255,わたし人間に興味ないんで,私人間に興味ないんで,12,3
256,片桐さんにはお似合いですね,型切りさんにはおにアイですね,13,6
257,相当手広くやっていたようで,相当手引く悔っていたようで,13,2
258,炭化した内臓が粉砕してた,短価下内蔵が踏ん再してた,12,8
259,着任早で張り切ってんのは分かるが,着人はやでは利きってんのは分かるが,16,6
260,鉄塔に登らせた可能性が,テットウに上らせた可能性が,11,5
261,じゃあこの着信履歴調べれば,じゃあこの着心理歴調べれば,13,2
262,それからついでに現場で,それからついでに現場で,11,0
263,それにそんな薬品なんて,それにそんな約品なんて,11,1
264,近どこかと合併するとか,近どこかと合併するとか,11,0
265,業界大手のグロリアス薬品と,業界大手のグロリアス約ヒント,13,4
266,またテレビで報道されると思います,またテレビで報道されると思います,16,0
267,焼死ならそうはいかないわ,少詞ならそうはいかないわ,12,2
268,わたしがこの目で確認してる,私がこの目で確認してる,13,3
269,指示を受けていたことが分かってる,支持を受けていたことがわかってる,16,3
270,摩擦で爆発するようになっていた,まさつで爆発するようになっていた,15,3
271,つまり一度着たら脱ぐことのできない,つまり一度きたらぬぐことのできない,17,2
272,一番いやなことさせたわけか,一番いやなことさせたわけか,13,0
273,あまり評判のよくない銀行です,あまり評判の良くない銀行です,14,1
274,次の犯行もすぐに起こるわ,次の犯行もすぐに起こるわ,12,0
275,改造したスタンガンが見つかった,改造したスタンガンが見つかった,15,0
276,セットされてる可能性が極めて高い,セットされてる可能性がきわめて高い,16,2
277,そういうことだ遊んでる暇はない,そういうことだ遊んでる暇はない,15,0
278,やはり爆弾はセットされてるな,やはり爆断はセットされてるな,14,1
279,時間なんて気にする必要ない,時間なんて気にする必要ない,13,0
280,かなり精密にやらないと,かなり正密にやらないと,11,1
281,ほんのわずか多めにする,ほんのわずかおおめにする,11,2
282,それも何度かやってみないと分からない,それも何度かやってみないと分からない,18,0
283,戸倉さんにお聞きしました,と暮さんにお聞きしました,12,2
284,何から何まで教えていただきました,何から何まで教えていただきました,16,0
285,嘘は絶対に言ってはならない,嘘は絶対に行ってはならない,13,1
286,今爆弾処理班が向かっています,今爆弾処理反が向かっています,14,1
287,もう少し待てばよかったんだよ,もう少しまてばよかったんだよ,14,1
288,言わせるために作ったんだって,いわせるために作ったんだって,14,1
289,それはわたしが優秀だからです,それは私が優秀だからです,14,3
290,ここは誰も教えてくれないからな,ここは誰も教えてくれないからな,15,0
291,あののっぽと付き合ってる男,あののっぽと付き合ってる男,13,0
292,現実的にはそうかもしれない,現実的にはそうかもしれない,13,0
293,でも撃てなきゃ刑事じゃない,でもうてなきゃ掲示じゃない,13,3
294,お前のこと色々噂になってるぞ,お前のこといろいろ噂になってるぞ,14,4
295,さっき台東区で女子大生が,さっきたいとうくで女子大生が,12,5
296,共に地取り鑑取りを行っていますが,とも日取館取りを行っていますが,16,5
297,問題はこのインターネットの掲示板,問題はこのインタUネットの掲示板,16,1
